"代號","名稱","成交","漲跌幅","3日累計漲跌(%)","5日累計漲跌(%)","10日累計漲跌(%)","一個月累計漲跌(%)","三個月累計漲跌(%)","半年累計漲跌(%)","3日最高股價","5日最高股價","10日最高股價","一個月最高股價","三個月最高股價","半年最高股價","一年最高股價","3日最低股價","5日最低股價","10日最低股價","一個月最低股價","三個月最低股價","半年最低股價","一年最低股價","三大法人3日累計買賣超佔成交(%)","三大法人5日累計買賣超佔成交(%)","券資比3日增減","券資比5日增減","01/03成交量(張)","12/30成交量(張)"
="6532","瑞耘","62.1","+9.91","+21.5","+23.2","+24.6","+35.1","+69.2","+35","62.1","62.1","62.1","62.1","62.1","62.1","66.8","50.1","49.85","49","46.55","35.5","35.5","35.5","-0.97","-0.74","+1.39","+1.39","3,473","2,125"
="6548","長科*","101.5","-2.87","-0.49","-2.4","+2.73","+4.32","+12.4","+24.7","107.5","107.5","107.5","107.5","111.5","115.5","115.5","100","100","99","93.8","87","81.2","52.3","+5.06","+8","+2.36","-13.6","2,332","5,101"
="6592","和潤企業","93.4","+1.3","+1.41","+2.52","+1.97","+2.64","+8.98","+5.54","93.4","93.4","93.4","93.4","93.4","93.4","93.4","92","90.8","90.3","90.1","85","80.7","76.7","+14.1","+15.5","0","0","1,386","298"
="6603","富強鑫","18.4","-2.13","-3.66","+1.94","+2.22","-6.36","+19.5","+23.5","19.25","19.25","19.25","21.2","21.2","21.2","21.2","18.3","18.05","17.7","17.7","14.3","13.1","10.95","-18.4","+2.29","-0.42","+0.08","1,375","2,217"
="6667","信紘科","88.8","-7.5","+11.8","+16.8","+21.1","+18.7","+42.5","+35","100","100","100","100","100","100","100","78.9","76","72","72","61.8","58.8","54.8","-0.41","-0.04","+1.29","+1.29","10,533","10,383"
="6679","鈺太","414","+3.5","+5.75","+6.98","+8.95","+10.5","+38.2","+4.81","427.5","427.5","427.5","427.5","427.5","427.5","427.5","390","386","373","361","273.5","273.5","208.5","+10.4","+7.51","-0.09","-0.17","1,254","346"
="6698","旭暉應材","58.4","-0.68","+8.96","+18.5","+3.18","+49.9","+65.9","+38.9","63","63","63","63","63","63","63","55.3","49.65","49.2","38.25","33.3","33.3","33.3","+1.53","+1.5","-0.65","-0.32","8,804","9,911"
="6706","惠特","220","+0.46","+3.04","+2.09","+1.85","+2.33","+34.6","+25.7","224.5","224.5","224.5","241","241","241","241","212.5","212.5","212","212","157","157","129.5","-6.18","-8.82","+0.06","-0.21","2,333","2,337"
="8021","尖點","42.75","+1.18","+1.18","+4.01","+4.91","+2.15","+17.1","+1.18","43","43","43","43.3","46.9","49.5","49.5","41.95","41.45","39.4","39.4","35.05","35.05","25.65","+45.6","+43.9","-0.13","-0.18","1,996","1,579"
="8028","昇陽半導體","57.4","-1.54","+9.13","+16.4","+18.6","+14.8","+25.1","+12.8","62","62","62","62","62","62","62","52.1","49.85","48.05","48.05","44","44","37.85","-0.66","-0.52","+1.29","+1.99","11,000","37,041"
="8034","榮群","20.8","-1.89","-5.24","-3.7","+8.05","+27.6","+51.8","+15.9","22.3","23.75","23.75","23.75","23.75","23.75","23.75","20.5","20.5","19.2","16","12.9","12.9","12.9","-2.76","-1.55","-0.06","+0.07","1,666","1,204"
="8038","長園科","47.4","+9.98","+22","+22.6","+25.9","+24.7","+47.2","+21.2","47.4","47.4","47.4","47.4","47.4","47.4","47.4","39.05","38","36.8","36.8","30.45","30.45","26.05","+1.5","+3.15","","","2,319","3,354"
="8040","九暘","73.8","-1.07","-1.73","-1.07","+2.22","-4.28","+38.5","-4.65","77","78.4","78.4","81.6","87.6","87.6","87.6","73.2","73.2","69.8","68.2","49.05","49.05","21.85","-0.35","-0.71","+0.03","+0.2","1,216","1,856"
="8046","南電","583","+1.92","+1.92","+2.82","+3.19","-3","+45.2","+43.6","595","595","595","602","631","631","631","566","566","559","551","388.5","343","185","+5.91","+2.55","-1.69","-1.44","6,247","1,787"
="8064","東捷","22.2","+1.83","+0.45","+0.68","+5.21","+4.47","+15.3","+16.5","22.6","23.3","23.3","23.3","24","24.8","24.8","21.8","21.75","20.55","20.55","17.2","17.2","13.75","+28.7","+10.2","+0.09","-1.33","2,658","1,430"
="8069","元太","155","+2.65","+4.38","+4.73","+8.39","+22","+125","+100","161.5","161.5","161.5","161.5","161.5","161.5","161.5","144","144","132.5","119","64.2","64.2","43.2","+10.8","+7.89","+1.01","+0.71","42,370","15,302"
="8070","長華*","38.15","-1.93","+5.39","+11.1","+18.5","+12.9","+25.7","+13.5","40.15","40.15","40.15","40.15","40.15","40.15","45.45","36.35","34.15","32.45","32.2","29.25","29.25","27.9","-0.3","+1.81","+0.69","+1.02","11,171","40,517"
="8071","能率網通","16.3","+1.24","+6.54","+13.2","+26.4","+33.6","+38.7","+26.4","17.8","17.8","17.8","17.8","17.8","17.8","17.8","15.4","14.7","12.9","12.1","11.75","11.3","11.2","+0.39","-0.1","-0.8","+0.51","3,492","8,992"
="8076","伍豐","35.95","+0.98","+3.75","+4.2","+6.36","+17.9","+29.3","-1.78","36.55","36.55","36.55","36.55","36.55","37.8","42","34.65","33.9","33.7","30.4","27","27","24.85","+6.39","+10.1","+0.01","+0.01","4,762","4,066"
="8081","致新","265","-0.19","+2.71","+3.11","+4.13","+5.37","+21.3","+13.7","273","273","273","273","273","301","301","255","255","254.5","246","200","200","159","+16.3","+15.7","+0.2","+0.2","1,059","1,392"
="8092","建暐","13.2","-5.04","+1.54","-1.12","+37.5","+43.9","+64","+48.1","15.25","15.25","15.25","15.25","15.25","15.25","15.25","12.9","12.6","9.86","9.04","7.94","7.77","7.77","+0.31","+0.48","","","1,253","4,554"
="8096","擎亞","15.15","-2.26","-0.98","-0.33","+1","+14.3","+26.2","+2.02","16","16","16","16.55","16.55","16.55","16.55","15.1","15.1","14.75","13.15","11.75","11.75","10.35","+6.96","+6.3","-0.03","-0.43","1,936","4,272"
="8103","瀚荃","54.3","+5.64","+7.52","+11.5","+13.7","+10.5","+41","+26.3","54.7","54.7","54.7","54.7","54.7","54.7","54.7","50.9","49","47.6","47.6","37.75","37.75","31.3","+11.8","+11.9","+1.67","+0.88","8,788","4,360"
="8104","錸寶","81.4","+7.81","+7.67","+5.17","+22","+44.3","+80.9","+58.7","83","83","83","83","83","83","83","74","73.6","63.8","53.8","44.2","44.2","41.4","+3.67","+2.93","-17.8","-22.9","15,718","4,675"
="8111","立碁","31.9","+1.43","+6.33","+6.51","+7.59","+45","+93.3","+60.3","32.8","32.8","32.8","32.8","32.8","32.8","32.8","30.25","29.35","29.3","21.75","15.25","15.25","15.25","+2.1","+3.06","+0.98","+1.31","7,613","6,830"
="8112","至上","51","+0.99","+4.29","+8.05","+6.92","+14.2","+21","+21","51.1","51.1","51.1","51.1","51.1","51.1","51.1","48.4","47.25","47","44.6","41.35","41.3","33.7","+4.07","+8.74","+0.35","+0.51","7,554","16,507"
="8121","越峰","51.5","-3.74","-8.04","-4.81","+1.78","-6.19","+34.1","+176","57.8","59.4","59.4","60.7","60.7","60.7","60.7","51.4","48.7","48.7","48.7","36.85","16.55","13.75","-6.23","-3.12","","","3,441","4,478"
="8155","博智","167.5","+0.9","+1.21","+0.3","+16.3","+28.4","+27.4","+41.4","173","173","173","173","173","173","173","159","159","144","125.5","124.5","94.1","85.3","+14.3","+2.85","+1.1","+0.51","1,824","1,585"
="8163","達方","49.5","-2.37","+0.3","+0.3","+1.43","-0.2","+26.3","+7.84","51.7","51.7","51.7","51.7","51.7","51.7","52.9","49.3","49.1","48.2","48","38.7","38.7","37.85","+4.81","+6.19","-0.02","-0.6","3,269","3,894"
="8183","精星","61","-3.33","-5.13","-14","-3.33","-12.5","+68.5","+9.71","64.5","70.4","70.9","72.3","73","73","73","60.1","60.1","60.1","60.1","34.15","34.15","19.45","+10.3","-0.64","+0.7","-1.39","5,612","2,338"
="8201","無敵","17.6","+0.28","+0.28","-0.85","+2.92","+3.53","+23.9","+51.7","18","18.15","18.7","19","19.3","19.3","19.3","17.35","17.35","17","16.85","13.65","10.65","8.74","+6.99","+3.99","-0.29","-3.75","1,953","2,922"
="8213","志超","48.3","-0.51","+0.1","+0.84","+0.62","+2.77","+6.27","+2.88","49.3","49.3","49.3","49.3","49.3","49.5","55.2","48.15","47.85","47.4","46.75","44.6","44.2","43.75","+14.6","+20.4","+0.01","+0.02","1,658","1,436"
="8215","明基材","37.5","-1.19","-2.34","-2.09","-0.53","-1.19","+18.9","+38.1","38.4","39.3","39.7","44.65","44.65","44.65","44.65","37.25","37.25","37.25","37.05","30.1","26.4","21.15","-17.2","-16.5","+0.32","+0.35","4,653","4,265"
="8255","朋程","241.5","-1.02","-2.03","-0.21","+10.5","+0.62","+28.5","+21.7","252.5","259.5","259.5","259.5","297","297","297","241","238.5","216.5","216","183","182","96.5","-0.72","+2.95","-0.69","-0.59","3,431","1,405"
="8261","富鼎","123","+7.89","+9.82","+13.4","+13.4","+11.8","+57.7","+36.5","125","125","125","125","125","137","137","109","106.5","106.5","103","75.2","75.2","44.8","+3.26","+3.12","+1.52","+1.14","41,573","5,638"
="8271","宇瞻","47.55","-2.26","+0.32","-0.94","+2.92","+1.17","+18.4","-7.49","49.8","49.8","49.8","49.8","49.8","54.5","58.8","47.1","47.1","46","46","39.3","39.3","37.2","-11.8","-6.77","-0.03","-0.05","1,079","2,655"
="8289","泰藝","40.65","-3.1","+5.31","+4.77","+11.1","+2.26","+47.8","+99.3","43.5","43.5","43.5","43.5","46.2","46.2","46.2","38.9","38.5","36.3","36.1","26.2","19.7","11.4","-1.04","-0.03","-0.05","-0.2","5,789","5,547"
="8358","金居","77.3","+0.26","-0.39","-1.4","+3.2","+0.91","+17.1","-9.17","78.7","80","80","80","87.8","90","92.9","76.7","76.7","72.7","72.7","62.4","62.4","45.2","+14.4","+1.16","+1.73","+1.7","2,962","2,853"
="8411","福貞-KY","18.05","+9.73","+11.1","+9.06","+14.2","+11.4","+24.1","+22","18.05","18.05","18.05","18.05","18.05","18.05","18.05","16.15","16.15","15.8","15.8","14.45","14","12.9","-5","-6.68","0","0","1,061","145"
="8415","大國鋼","38.95","+1.04","+1.43","+1.43","+3.32","+12.6","+12.2","-1.27","39.3","39.3","39.8","39.8","39.8","45.35","45.35","37.95","37.95","37.7","34.2","32.9","32.9","25.25","+15.4","+16.3","-0.08","-0.75","2,314","1,830"
="8440","綠電","28.25","+2.17","+0.71","+21.8","+49.5","+54.4","+60.5","+40.9","30.55","30.55","30.55","30.55","30.55","30.55","30.55","27.5","24.2","18.85","18.3","17","16.95","14.15","+1.57","+0.86","-0.66","+12.6","1,206","1,715"
="8450","霹靂","56.9","+9.85","+18.9","+19.2","+22.4","+63.3","+153","+142","56.9","56.9","56.9","56.9","56.9","56.9","56.9","46.8","46.7","44.15","33.05","22.5","22.3","20.8","+1.85","+3.31","-2.64","-5.63","4,030","748"
="8478","東哥遊艇","150.5","-0.33","-0.66","-3.22","-12","+32.6","+92.9","+120","158","160","182","184.5","184.5","184.5","184.5","147.5","147.5","147.5","111","75.8","65","39.25","-4.84","+2.51","-2.98","-2.96","1,172","818"
="9904","寶成","32.8","-1.06","-1.94","-0.46","+0.92","+0.31","-1.06","-13.8","33.5","33.5","33.5","34.25","35.8","39.1","40.5","32.8","32.8","32.3","32.3","31.8","31.55","27.85","-20.5","-8.27","+0.18","+0.05","3,746","3,101"
="9907","統一實","14.3","-1.72","+1.06","+2.14","+4","+9.58","+10","-7.14","14.7","14.7","14.7","14.7","14.7","16.7","16.9","14.2","14","13.75","13","12.75","12.75","10.05","+13.3","+24.1","-0.01","-0.04","3,075","4,297"
="9940","信義","34.5","-1.57","-1.85","-4.7","-5.74","+4.7","+11.3","+16","35.55","36.15","37.7","37.7","37.7","37.7","37.7","34.15","34.15","34.15","32.7","30.7","29.5","27.2","-10.8","-2.26","+0.18","+0.25","1,174","466"
="9942","茂順","99.1","+1.02","+7.83","+8.19","+9.38","+15.2","+19","-6.51","103.5","103.5","103.5","103.5","103.5","107.5","114.5","91.8","91.3","89","85.5","82.3","82.3","67.7","-1.15","+1.49","-0.12","-0.12","1,180","830"
