"代號","名稱","成交","漲跌幅","3日累計漲跌(%)","5日累計漲跌(%)","10日累計漲跌(%)","一個月累計漲跌(%)","三個月累計漲跌(%)","半年累計漲跌(%)","3日最高股價","5日最高股價","10日最高股價","一個月最高股價","三個月最高股價","半年最高股價","一年最高股價","3日最低股價","5日最低股價","10日最低股價","一個月最低股價","三個月最低股價","半年最低股價","一年最低股價","三大法人3日累計買賣超佔成交(%)","三大法人5日累計買賣超佔成交(%)","券資比3日增減","券資比5日增減","12/28成交量(張)","12/27成交量(張)"
="8147","正淩","63.6","+3.58","+13.4","+10","+24.5","+24","+26.7","+54.9","65.9","65.9","65.9","65.9","65.9","70.5","70.5","56.4","56","51.5","50.2","44.8","41.2","37.9","+1.89","+1.28","+1.42","+1.42","608","1,668"
="8155","博智","165.5","+1.22","+2.16","+14.5","+12.6","+23","+14.5","+39.7","171","171","171","171","171","171","171","158.5","145","142.5","124.5","124.5","94.1","85.3","+3.19","+7.56","+0.59","+1.96","4,384","3,895"
="8163","達方","49.35","-0.4","+1.54","+1.75","+1.65","+6.93","+16.7","+9.42","49.95","49.95","50","50.5","50.5","50.5","52.9","48.7","48.45","48.1","44.3","38.7","38.7","37.85","+3.54","+4.21","+0.06","-0.25","2,143","2,854"
="8183","精星","64.3","-1.53","-0.31","+2.06","+1.58","-0.31","+56.6","+21.3","70.9","70.9","70.9","73","73","73","73","64.2","63.1","61.6","58.7","34.15","34.15","18.85","-1.56","-2.55","+0.05","-0.16","8,683","22,111"
="8201","無敵","17.55","-0.57","-3.57","+0.86","+4.15","+4.15","+17.4","+54.6","18.7","18.7","18.7","19","19.3","19.3","19.3","17.2","17.2","16.9","15.95","13.65","10.65","8.74","-1.92","-0.98","-0.41","-3.1","1,970","2,563"
="8213","志超","48.25","+0.31","+0.42","+1.15","+2.88","+2.77","+1.37","+2.66","48.45","48.45","48.45","48.45","48.9","49.5","55.2","47.85","47.6","46.95","46.1","44.6","44.2","43.75","+27.9","+27.1","+0.02","+0.02","1,124","990"
="8215","明基材","38.4","-1.29","-0.39","0","-2.41","+4.21","+7.41","+44.9","39.3","39.7","39.75","44.65","44.65","44.65","44.65","38.3","38.25","37.65","35","30.1","25.7","21.15","-15.9","-12.7","-0.01","-0.06","4,901","4,591"
="8255","朋程","246.5","0","-0.6","+11","+13.1","+8.35","+19.7","+61.1","259.5","259.5","259.5","259.5","297","297","297","238.5","222.5","216.5","216","183","155","96.5","+0.14","-0.05","-1.4","-0.12","10,172","2,617"
="8261","富鼎","112","+3.7","+1.36","-0.44","+8.74","+8.74","+27.1","+48.1","113","113.5","114","115","123","137","137","106.5","106.5","103","99.7","75.2","73.5","44.8","+0.98","-1.97","-0.67","-0.7","5,494","1,850"
="8299","群聯","499","-0.1","+1.94","+7.43","+4.5","+17.4","+29.4","+5.94","508","508","508","508","508","538","620","483.5","469","451.5","405.5","346.5","346.5","325.5","-1.29","+3.97","+0.12","+0.4","3,064","6,083"
="8358","金居","77.6","0","-1.02","+3.47","+3.19","+2.24","-3.24","-6.28","80","80","80","80","87.8","90","92.9","77.4","75.1","72.7","72.7","62.4","62.4","45.2","-4.98","+11.4","-0.45","-4.26","7,975","3,390"
="8415","大國鋼","38.4","+0.52","-1.16","-1.54","+12","+12.9","+1.45","-2.29","39.25","39.8","39.8","39.8","39.8","45.35","45.35","37.85","37.85","34.2","33.2","32.9","32.9","25.25","+17.4","+12.8","-0.81","+0.1","1,386","1,680"
="8421","旭源","14.1","-1.74","+3.3","+6.02","+2.55","+41.3","+41.7","+32.4","15.95","15.95","15.95","15.95","15.95","15.95","15.95","13.4","13","11.75","9.85","9.65","9.13","8.75","+0.12","-0.27","","","715","1,757"
="8440","綠電","28.05","+10","+32.9","+48.4","+48","+50.4","+54.5","+41.7","28.05","28.05","28.05","28.05","28.05","28.05","28.05","22.1","18.9","18.85","17.85","17","16.95","14.15","+0.08","+0.06","+13.7","+13.7","8,526","1,643"
="8478","東哥遊艇","151.5","-2.88","-9.01","-5.31","+7.07","+39","+74.7","+124","164.5","167","184.5","184.5","184.5","184.5","184.5","151","151","140","105","75.8","64.8","39.25","-1.03","+0.43","-2.42","-2.71","1,227","2,177"
="9904","寶成","33.45","+0.9","+2.29","+2.61","+1.67","+0.6","-0.45","-11.2","33.45","33.45","33.45","34.25","35.8","40.5","40.5","32.7","32.55","32.3","32.05","31.8","31.55","27.85","+12.6","+0.42","-0.12","-0.11","2,994","2,388"
="9907","統一實","14.15","+0.71","+1.43","+1.07","+5.6","+8.02","+2.54","-6.29","14.3","14.3","14.3","14.3","14.3","16.7","16.9","13.9","13.85","13.4","12.9","12.75","12.75","10.05","+41.3","+34.8","-0.09","-0.06","4,512","2,207"
="9933","中鼎","37.1","-0.27","+0.13","+0.54","+3.63","+2.63","+3.92","-5.12","37.35","37.35","37.35","37.35","37.6","39.8","41.55","36.95","36.9","35.75","35.6","35.35","35.05","34.9","+26.9","+21.6","0","0","804","1,438"
