"代號","名稱","成交","漲跌幅","3日累計漲跌(%)","5日累計漲跌(%)","10日累計漲跌(%)","一個月累計漲跌(%)","三個月累計漲跌(%)","半年累計漲跌(%)","3日最高股價","5日最高股價","10日最高股價","一個月最高股價","三個月最高股價","半年最高股價","一年最高股價","3日最低股價","5日最低股價","10日最低股價","一個月最低股價","三個月最低股價","半年最低股價","一年最低股價","三大法人3日累計買賣超佔成交(%)","三大法人5日累計買賣超佔成交(%)","券資比3日增減","券資比5日增減","01/06成交量(張)","01/05成交量(張)"
="6494","九齊","162.5","+1.25","+3.17","+5.18","+2.2","+2.52","+14.4","+28.5","164.5","164.5","164.5","166","174","182","182","157.5","153.5","153.5","150","125.5","123","53.5","+2.64","+3.09","-2.42","-2.52","1,359","1,691"
="6505","台塑化","97.3","+1.14","+1.57","+0.83","+2.42","-0.41","-4.61","-10.7","97.9","97.9","97.9","98.5","106","110","117.5","95.3","95.3","95.3","94.1","94.1","90.3","88.4","+12.8","-0.14","-0.06","-0.1","2,593","1,590"
="6548","長科*","96.2","0","-5.22","-7.94","-6.6","-3.22","+4.57","+8.33","103","107.5","107.5","107.5","111.5","115.5","115.5","94.3","94.3","94.3","93.8","91.2","86.2","52.3","-21.9","-13.8","-3.03","-0.24","1,675","4,227"
="6592","和潤企業","104.5","+1.95","+11.9","+13.1","+15.2","+13.8","+19.6","+16","106.5","106.5","106.5","106.5","106.5","106.5","106.5","93.4","92","90.6","90.1","86.4","80.7","76.7","+5.11","+6.25","+0.32","+0.32","4,824","5,745"
="6603","富強鑫","18.65","+1.08","+1.36","-0.53","+3.61","-3.37","+13.7","+18.4","18.9","19.15","19.25","19.75","21.2","21.2","21.2","18.15","18.15","17.95","17.7","14.3","13.1","10.95","+11.4","+1.64","-0.25","-0.59","2,753","1,626"
="6667","信紘科","81.1","-1.34","-8.67","-7.1","+6.71","+3.97","+26.1","+25.7","90.7","100","100","100","100","100","100","80.8","80.8","75.3","72","63.1","58.8","54.8","-6.56","-1.75","-9.12","+1.13","2,874","2,096"
="6698","旭暉應材","54.3","+0.56","-7.02","-7.81","+1.69","+39.1","+53.8","+35.2","61.5","63","63","63","63","63","63","52.6","52.6","49.2","39.2","33.3","33.3","33.3","-3.24","-0.47","-0.47","-0.77","2,228","4,365"
="6706","惠特","223","+1.59","+1.36","+4.45","+3.24","-1.98","+32.7","+27.8","224","224.5","224.5","241","241","241","241","213.5","213.5","212.5","212","168","157","129.5","-5.62","-5.79","-0.52","-0.41","4,103","1,696"
="8021","尖點","41.7","+0.6","-2.46","-1.3","+2.58","-1.18","+8.59","+0.12","43","43","43","43.3","46.9","49.5","49.5","40.8","40.8","40.8","39.4","36.3","35.05","25.65","-7.97","+22.3","+0.13","-0.12","939","1,027"
="8027","鈦昇","83.1","-2.35","+0.97","-2.46","+10.8","+18.4","+30.3","+21","88.3","88.3","88.3","88.3","88.3","88.3","99","82.1","81.9","75.1","69.2","61.2","57.9","57.9","+0.27","-3.51","+0.05","+0.35","2,000","1,969"
="8028","昇陽半導體","54.5","-0.18","-5.05","-5.71","+11","+9","+15.2","+2.25","58.5","62","62","62","62","62","62","54","54","49.1","48.05","44.65","44","37.85","-2.21","-1.08","-1.52","-0.08","5,387","4,354"
="8034","榮群","20.85","+5.57","+0.24","-1.65","+2.71","+29.9","+51.1","+20.2","21.2","21.9","23.75","23.75","23.75","23.75","23.75","19.7","19.7","19.65","16","12.9","12.9","12.9","-0.8","-1.97","-0.74","-0.9","1,688","1,321"
="8038","長園科","47.6","+0.21","+0.42","+21.4","+26.3","+24.9","+48.1","+29","51.2","51.2","51.2","51.2","51.2","51.2","51.2","45.3","39.4","38","36.8","30.45","30.45","26.05","+2.37","+1.57","","","1,757","2,777"
="8040","九暘","70.6","-1.26","-4.34","-7.23","-2.75","-8.55","+25.4","+2.32","75.1","77","78.4","79.2","87.6","87.6","87.6","69.6","69.6","69.6","68.2","50.6","49.05","21.85","+3.11","+1.59","-0.16","-0.43","1,176","1,981"
="8046","南電","573","-2.72","-1.72","+0.7","+0.35","-2.22","+32.9","+36.8","597","597","597","601","631","631","631","572","568","566","551","388.5","343","207","-11.4","-3.36","-0.26","-1.19","3,600","4,472"
="8064","東捷","22","-0.45","-0.9","-1.35","+5.26","+2.09","+14.6","+16.1","22.75","22.75","23.3","23.3","24","24.8","24.8","21.65","21.65","21","20.55","17.2","17.2","13.75","+1.04","+10.9","-0.07","-0.07","3,244","2,671"
="8069","元太","158.5","+4.28","+2.26","+8.56","+14.9","+22.9","+118","+93.1","161","161.5","161.5","161.5","161.5","161.5","161.5","148","144","138","127","72.1","64.2","43.2","+1.06","+5.44","+1.37","+2.28","34,296","30,396"
="8070","長華*","37.7","-0.66","-1.18","-0.92","+11.9","+9.75","+20.8","+7.71","38.65","40.15","40.15","40.15","40.15","40.15","45.45","36.85","36.85","33.6","32.2","30","29.25","27.9","-8.39","-4.58","-0.84","+0.2","3,132","6,920"
="8071","能率網通","19.35","+9.94","+18.7","+15.2","+47.7","+58.6","+56.7","+44.9","19.6","19.6","19.6","19.6","19.6","19.6","19.6","16","15.65","13.05","12.25","11.9","11.3","11.2","-0.86","-0.78","+1.78","+1.25","16,093","16,396"
="8076","伍豐","37.6","+8.2","+4.59","+8.2","+7.43","+22.1","+29.9","+3.01","37.8","37.8","37.8","37.8","37.8","37.8","42","34.25","34.25","33.9","30.45","28.8","27","24.85","+0.91","+3.1","-0.47","-0.52","16,259","2,464"
="8096","擎亞","14.95","+1.01","-1.32","-3.86","-0.66","+11.2","+21.1","+1.7","15.3","16","16","16.55","16.55","16.55","16.55","14.55","14.55","14.55","13.45","11.9","11.75","10.35","+17.2","+2.79","+0.15","+0.13","1,335","1,485"
="8101","華冠","3.21","-1.83","+7.36","+9.93","+7","+33.8","+31","+10.3","3.59","3.59","3.59","3.59","3.59","3.59","3.99","2.93","2.92","2.85","2.4","2.33","2.32","2.32","0","0","0","0","2,756","1,503"
="8103","瀚荃","52.7","-2.59","-2.95","0","+9.91","+6.46","+31.1","+14.6","56.2","56.2","56.2","56.2","56.2","56.2","56.2","52.6","51","48.2","47.6","38.3","37.75","31.3","-7.22","-3.85","+10.6","+10.8","4,724","12,894"
="8104","錸寶","86.9","+3.21","+6.76","+15.3","+24.1","+46.1","+89.1","+70.7","91.6","91.6","91.6","91.6","91.6","91.6","91.6","80.9","74.2","69.4","61.6","44.2","44.2","41.4","+2.81","+3.58","-0.88","-20.5","19,023","19,790"
="8111","立碁","30.5","+0.83","-4.39","-4.09","-0.97","+17.8","+76.3","+45.2","33.5","33.5","33.5","33.5","33.5","33.5","33.5","29.2","29.2","29.2","25.05","15.25","15.25","15.25","-8.12","-6.61","-1.1","-0.44","3,275","5,521"
="8112","至上","49.75","0","-2.45","+0.1","+3.86","+6.3","+14.5","+15.4","51.9","51.9","51.9","51.9","51.9","51.9","51.9","49.35","49.35","47","46.55","41.35","41.3","33.9","+2.95","+5.23","+0.22","+0.52","3,426","7,214"
="8155","博智","165","+0.61","-1.49","-2.37","+6.8","+25.5","+19.1","+41","180","180","180","180","180","180","180","162","162","155","130.5","124.5","94.1","85.3","+6.09","+6.36","+0.08","+0.99","4,233","9,536"
="8163","達方","48.15","-1.43","-2.73","-5.59","-0.72","-3.02","+19.8","+4.22","50","51.3","51.7","51.7","51.7","51.7","52.9","47.95","47.95","47.95","47.95","39.1","38.7","37.85","+1.08","-2.69","-1.23","+0.01","2,350","2,555"
="8182","加高","54.5","-1.45","-2.5","-4.39","-1.62","0","+24.6","+7.5","57.4","57.4","57.4","60.5","64.5","64.5","64.5","54.2","54.2","54.2","54","40.2","40.2","26.05","-0.71","-9.18","-0.88","+0.13","697","1,633"
="8183","精星","60.8","+0.16","-0.33","-4.7","-4.25","-11.9","+56.7","+14.5","63.7","64.3","70.9","70.9","73","73","73","59.4","59.4","59.4","59.4","37.1","34.15","20.4","-3.78","+5.55","+0.62","+0.47","1,973","2,556"
="8201","無敵","17.05","-0.58","-3.12","-3.4","-2.85","-7.34","+12.9","+51.6","17.75","18","18.7","19","19.3","19.3","19.3","16.95","16.95","16.95","16.85","14.45","10.65","8.74","-2.44","+1.65","-1.04","-1.03","658","822"
="8213","志超","48.55","0","+0.52","+0.31","+1.46","+3.41","+5.54","+2.1","48.65","49.3","49.3","49.3","49.3","49.5","55.2","48.15","48.15","47.85","46.75","44.65","44.2","43.75","+34.3","+17.8","+0.02","+0.01","846","1,120"
="8215","明基材","37.35","-0.53","-0.4","-1.71","-2.48","+0.4","+16.5","+36.3","38.25","38.25","39.7","44.65","44.65","44.65","44.65","37.25","37.25","37.25","37.05","30.1","26.4","21.15","-21.3","-19.6","-0.51","-0.28","2,443","4,392"
="8234","新漢","26.45","-1.49","+7.3","+9.3","+7.09","+13.3","+18.6","+14.8","28.95","28.95","28.95","28.95","28.95","28.95","28.95","25.15","24.3","24.05","23.4","22.2","21.35","21.3","-0.03","-0.22","+2.83","+2.83","805","6,233"
="8261","富鼎","111.5","-4.7","-9.35","+1.83","+0.45","+1.36","+29.7","+26.8","125.5","125.5","125.5","125.5","125.5","137","137","110.5","109.5","106.5","103","80.1","75.2","44.8","-4.37","-0.33","+0.15","-0.16","11,422","10,836"
="8289","泰藝","40.1","+0.25","-1.35","-0.99","+1.39","+4.16","+33.9","+97.5","41.05","43.5","43.5","43.5","46.2","46.2","46.2","38.9","38.9","38.5","36.1","28.2","19.8","11.4","+7.44","-0.96","-1.8","-0.21","955","1,760"
="8358","金居","75.3","-1.05","-2.59","-3.59","-2.33","-1.7","+7.26","-9.5","78.2","78.7","80","80","87.8","90","92.9","74.8","74.8","74.8","72.7","65.5","62.4","45.2","-10.8","-1.54","+0.48","+2.19","3,125","3,464"
="8411","福貞-KY","18","+0.56","-0.28","+9.76","+11.5","+11.8","+22","+18.8","19.7","19.7","19.7","19.7","19.7","19.7","19.7","17.25","16.15","16.05","15.8","14.55","14","12.9","+0.83","+0.34","+0.09","+0.09","595","1,345"
="8415","大國鋼","38.9","+1.57","-0.13","-0.26","-1.39","+11","+8.66","+0.26","39","39.3","39.8","39.8","39.8","45.35","45.35","38.05","37.95","37.85","34.2","32.9","32.9","25.25","+16.3","+7.87","-0.35","-0.33","3,637","2,437"
="8422","可寧衛","217","-2.25","-5.24","-8.05","-7.66","-10.1","+5.85","+31.1","228.5","237","240.5","245","251.5","251.5","251.5","215.5","215.5","215.5","215.5","199.5","164.5","158","+8.79","+6.54","+0.19","+0.18","1,257","955"
="8450","霹靂","66.9","+2.29","+17.6","+34.3","+46.7","+98.8","+194","+185","68.4","68.4","68.4","68.4","68.4","68.4","68.4","59","49.9","46.05","34.3","22.7","22.3","20.8","-0.54","-0.26","+3.28","+4.35","13,413","12,733"
="912000","晨訊科-DR","3.1","-3.12","+3.33","+1.64","+3.68","+9.93","+9.93","-4.02","3.3","3.3","3.3","3.3","3.3","3.3","3.71","3","2.99","2.97","2.85","2.68","2.5","2.34","+3.93","+2.81","0","0","3,439","6,093"
="9188","精熙-DR","3.34","+2.14","+12.1","+11.7","+13.2","+12.8","+12.1","+0.3","3.49","3.49","3.49","3.49","3.49","3.49","3.85","2.98","2.96","2.94","2.94","2.91","2.89","2.7","+12.2","+12.2","0","0","8,449","1,163"
="9904","寶成","32.85","0","+0.15","-1.2","+0.77","-1.35","-1.2","-13.9","33.1","33.45","33.5","34.25","35.8","39.1","40.5","32.75","32.75","32.6","32.3","31.8","31.55","27.85","+3.22","-5.51","+0.01","+0.15","3,740","5,301"
="9907","統一實","14","+0.72","-2.1","-3.11","+0.36","+6.46","+6.46","-10.8","14.4","14.7","14.7","14.7","14.7","16.7","16.9","13.85","13.85","13.85","13.05","12.9","12.75","10.05","-15.7","-5.72","-0.01","-0.01","1,390","3,014"
